3ec44e7ec983b5a768f42f8b0b736b7f316a1cf7,0,2080,0,6522,0,4159,0,4803
994356358ac9a79867c537877e2fdc75e5f150e9,0,1649,0,6392,0,3751,0,5138
ca5ec8f3ecef41524860726d908de98e2b4d2bd7,0,6713,0,233335,0,3959,0,60094
dd33b10de4d7f9c168b46b808ce4f8f8bd968209,0,6957,0,231588,0,4106,0,59989
a317a6da0459a55c0add40d5350d7f442cc5cdb2,0,7328,0,234221,0,3761,0,60406
3a0de75f8ac30793b8d5e436724e96b69aa9bc52,0,6832,0,232764,0,3831,0,61590
9534a78b9621787cf139146c16331ee1155b1d16,0,7113,0,233492,0,3586,0,60499
6bae6ca3ad4c75e3baed13fb6b153829d7e74dab,0,7717,0,258029,0,3736,0,68430
a559e1c7b7501a89205ecdeed4dfbe7f59401486,0,7247,0,254721,0,3913,0,70490
a7ec29a09e60806e44b24a2f28e61bf6b4119db3,0,7957,0,257328,0,4171,0,83723
e6487e17818416dc1d7050cced528515795e8ea4,0,7452,0,255307,0,3588,0,83579
1f7c763124bf7f059eafdbaa4da485e06fd7ec21,0,7715,0,257552,0,3708,0,82438
5e47d211b0932f16dec42e57a227e11c9e9295ec,0,7775,0,258932,0,3634,0,81505
6954ee65a67146aef022d1de641794dee509d6da,0,8113,0,252486,0,3677,0,76528
be099cbb285b839f38b20f6244005a734af85e5b,0,2199,0,30801,0,4009,0,11500
47303c63ff8bd530b7b1ea9bfa2dc98352393697,0,3056,0,46772,0,3829,0,19343
c45ad87daa51285aec3c284c353546dcf323bf56,0,3310,0,46590,0,4065,0,19528
